feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,target
-1.1025337817416232,3.2447187918398717,2.4843251407552067,-6.674467765748522,-0.6344951115564479,-4.222946495068126,-2.119494969805584,-2.0619934672875275,-1.1066155537161664,3.897179461214338,-1.3237542772621813,-1.254510718030318,-0.8290774204655225,0.5608119095067765,2.866045129395589,0.5834787802719223,-0.6168255045520538,2.4983186656133034,3.4837004061379555,-0.4365450340545475,1
-0.47722528883106474,-2.4934969998900574,-0.12475374704899168,0.9846649878723707,-4.575429352939684,-1.702291749408817,2.238371255704109,-4.440606877373469,-2.0431629844926853,-4.8627060833782885,0.2812089533796923,-0.5744315370630529,4.577728938540051,-0.0331922058392089,2.1302548626999473,-0.22767781483500316,-8.164660399279025,-1.3511375895012674,1.2843945056101367,-6.364446126682702,1
-2.1343588912536786,4.249112885309881,13.804519519961588,-5.909819954272169,-0.25750821385072165,-1.9670121224001746,-2.394568594934881,2.585881744888068,6.844512516922779,1.8744933852313892,6.817608959137047,-0.1403943895591827,-5.337934780145619,4.729470706553986,-2.5905032359407474,2.0150328609635864,-4.607520917766472,-4.376751471224904,0.2468074175794036,2.2721249027017034,0
-2.2828003663981917,1.8295563776083201,8.908747522224873,-9.76811175098013,2.5463597839780157,-4.165671058676464,-2.945562281862496,-0.6389416982722761,-0.7153616189811399,-0.6530948387360582,5.303415657435149,1.9397316770502737,-0.8842689925959769,1.4356172128718512,-4.53813241142266,1.3768541624555959,-1.554402262274371,-0.6633074505519643,1.6254423762395698,-8.164358850463147,0
2.5476805500971857,1.746265099130094,0.419635779510433,-0.717158638114993,2.157570294538163,-0.47484382792096225,-2.5058204478175696,0.9237465715787923,-2.5820448387406807,-1.1491094776515833,2.504787555112571,0.716830054543687,0.3305969193372058,1.4025582871216562,1.275128665993908,-1.069601117152403,-6.297446938657746,0.8714486071974737,0.7224188843060173,-5.131379820205034,1
-1.186333304113893,-1.6278231873747426,-3.3021271618252777,4.993306640868295,-0.5247766929860584,0.8853376476266797,2.4732274569918187,-1.8756592404352095,0.9272304642824364,-2.50099121233328,-1.7686628839989798,-0.355371315954188,1.3770664572168525,-2.4969859819698317,-0.998780949822717,-0.6365691073328704,1.7420763893579274,-0.8559818943910595,2.148723217850046,0.1757059129260981,0
-0.8155387678694472,2.3756888880980314,-6.058195826371063,5.929048415887655,-3.9235213654874093,-3.0946068472692785,0.2415897330023995,5.165861695727681,-1.923450481328756,-3.405213569418498,-2.8058753345779044,2.5445215533784675,-1.2109317891620224,-2.2554530570038764,3.349567356936875,-2.2646358683548344,-2.9392383167926948,4.714876751812998,2.2750250877700084,5.525631031805801,1
0.12067234542041316,0.06027356408729556,-2.1741277911071504,-8.632402767935211,1.4568721764327808,2.777427679023951,-6.0994298867263375,-4.363368403085486,-1.4089647379008483,4.622081110166316,-2.647924128459017,-0.5693238731347146,-0.32700934511072854,-1.571142664349365,-0.4875531592292952,-1.7061892322437173,10.567822209099143,-0.30917103991850836,1.8576239054198536,-5.929398882837224,0
0.332780224878239,-1.046222843578887,8.90459194016574,-2.54840871839401,-0.6314792148878399,0.6110380901111945,-5.064752768478904,-1.8300551091343098,-1.7497707280041745,-1.7881658579324937,2.733568296469487,-3.732643793688995,-1.0088040701726,1.7199604348315554,-1.2466791271403872,4.138795904008577,2.1413373783803342,-1.451873777666689,-2.8840987392999686,1.42511004292557,0
0.5801012885298047,-0.6563554919722834,3.8163246173794634,-2.9828983099855884,2.800394365753359,-0.9016669097780953,-2.0066305668870195,-2.168021862556256,-4.714754518339767,0.270272908548006,3.2446210657731696,1.2036661213100386,-3.623642562499481,-1.3055099417207723,1.164907781684804,1.5893797273138857,-0.3761221973769189,3.114302143814819,-2.7783976979673515,-4.306354827768271,1
0.4091308709000365,3.1761503027246474,-9.58984886406609,-3.2694358339762584,4.429101031156049,-5.145250939269305,7.145297484966883,-5.5749914206297015,6.548731627198841,-2.14451387327548,-2.6720053648365214,-0.6325036021137913,-1.6754018096101304,2.312028558725278,-0.6437855130629524,-6.693854547944437,-11.14659329012092,0.0005706259341489162,2.1620398524489772,-4.701320789422721,0
-0.7769932107876445,4.7324577264270715,-1.5686551874274182,2.024212303416279,0.11168758550552416,0.9407354755070223,-1.6572794900047532,-0.9477481555730896,-3.311982130495231,-3.6892679052071546,3.598460911588175,1.333156172909246,0.8418102565087547,0.5727323316673141,4.47157777412586,-1.448745103281377,-11.923648106584528,1.4039935485029726,-0.6106521144130985,-2.58056212091471,1
3.001468906254108,-0.21065849399033287,3.335288078719188,-4.427747668086979,-0.594080988610687,-1.1892647909187897,-3.589544472376913,-1.0839220773766962,-6.228205690014285,1.1520960621530536,0.48095747097403474,-3.4078761432828473,1.4185552697056611,-0.18706355492703242,0.570094878870237,1.3055448264798333,1.1406027528869236,0.4043150488752626,-4.74560050323999,-2.7602324435054855,0
-2.203389513614577,0.935625346505722,1.9190793968880313,-5.859212781164154,-1.2331673175434301,1.711421492604964,-2.894460947502651,-4.216540427537387,8.337330636642925,-0.8823227808822631,4.140333552595604,-1.971946844883306,-3.2540047109566173,1.7831696316028767,-2.9528317699369766,-0.9675447826255938,-0.6309784248393338,3.8460079316880313,-0.01788408632689198,1.273102879284199,0
-1.5923531335931882,-2.1688078072249817,-4.87917523062515,3.0402062931520444,0.6726199987026049,-1.481936407867575,5.347530094905557,-1.1555633210597818,0.797212332806101,1.6700509312714993,-1.1123905916338184,-2.535484606015876,3.833711989094277,-2.004576508347354,-0.5860321329482776,-7.340509251975063,2.3660064143025012,-2.0866607661902945,3.991415537020658,-8.65988375485663,0
2.4110389477156975,-4.735418709915484,-3.6320900531771,8.364868295791219,3.294277185278076,4.023843602229714,3.4464990248366343,0.946118176551676,-10.230202356447192,1.5079869758121989,1.8119024273017839,0.899233971013057,3.9028361570999675,-2.2680648800231955,5.537722577568578,-3.4501423810016525,-0.9611983833378184,-1.7177272384345894,-4.265578291700514,-10.362833073938317,0
1.2553026022299483,0.6616424763630047,-3.7489149622409155,-8.906055215590065,1.8468367603507696,-0.9978481871518101,-2.9157535982665346,-2.7589895167541303,-3.3257938646639804,2.3628496032345354,-0.0035814896183965494,1.9664062339577808,0.29961463977400726,-0.3738126076363314,1.1066710138500897,-5.082342887365249,-0.2447461757350547,0.7982525824234611,1.1954068737520918,-13.064592073429129,0
-1.4242089150500192,-2.771088935030018,-2.2390974390041487,-2.5113170702019865,-2.2946730351060673,-4.197470476837411,0.9790544839261668,-2.097431603262564,-4.612205413631519,-3.582597192646874,-1.9952289376044474,-4.290716886871326,3.809806630806259,2.934913781683308,2.62855046189446,-4.172914734615105,-1.9402071089499568,-0.10539162062014906,-2.241987414391131,-5.059734760040597,1
0.574200889124308,-1.0096547634485642,1.105692979587511,-0.4457603763211891,2.0079719720105107,-2.431172878664614,1.3535390247401753,-0.9035661703725777,-4.484997714373787,-1.297577267955989,2.3919473204184456,0.1251751835787729,2.1124943841812294,-1.4156201353424631,-0.8977066308837024,-2.79290065874608,-2.7406248852143644,-1.9032224411400527,0.3923068402329839,-11.061108094098241,0
-3.8103968319450687,-0.03337926492745891,3.120774827288579,-5.7099792723548335,-0.13669715769787139,-2.8250676000865917,-0.8931831349140654,-2.854820448790746,-6.913649779205941,0.1394954715993526,1.8605511602365472,-1.4410223219212281,-0.5179697455779972,0.03834951723347779,2.952834989660171,-2.171008006242403,0.8138606376341746,0.04817406237324651,-4.592225893121771,-6.084362214837735,1
-0.30567248166809313,-3.0610131998110077,1.9534838520988698,-2.1752185427120754,1.205397662103467,-2.1861480726835216,-1.2934106184722558,-3.5756048021248845,-5.127723817210378,0.14000851851793628,-0.9374718652776446,-3.7292426049408296,1.491023352937534,-0.22157458431371868,1.1147558635726385,-0.015522401541491537,4.340383884099647,1.1477682868014085,0.36400185193908785,-4.834983876849282,0
-1.0991572193439079,-0.2381801161571837,2.1230658575110297,-1.2669715289612962,1.7356072411058912,-4.225341590837328,2.4216031891472216,-4.735409907485852,-7.3643810824250195,-1.2562334933539288,2.879105912499377,-1.7428820523401984,2.0050255546460436,-0.6935507891276087,3.7384655580869386,-0.1893366305726062,-7.466843278684414,3.048317555209922,-1.745893877274523,-7.773256378386499,1
0.6492863900360779,2.3851355233379707,-1.5921658485561356,-2.071475452181874,1.0619731133495849,3.461674200671087,-4.289214745922997,-1.5315312416775053,4.241030077646109,0.01784810375479362,1.767983955049381,-1.5511275576804218,-1.453396463504867,2.667754021805771,0.521769419953253,-1.0521841320651881,-2.04792160310315,2.8615839393336246,0.5694286053641295,2.1617894902105195,0
0.12325663030759793,-2.489700807741835,-0.7135148055644733,2.7618908812974587,4.852838979153153,0.31398829531450967,0.060960348397549824,0.8837258981542631,-8.487789764025205,4.378354858878312,-1.3103427337759266,-0.3887896946221552,2.842767837921196,-3.351888619334564,1.6017798878271727,0.9515792673594947,8.979869918233112,2.8095153164744087,1.38199941407435,-3.6465713300762364,0
-0.8273178205904588,2.6012340225040678,2.9162386782092584,-2.3172263026474407,0.6572761480511153,-1.0413230983110102,-3.921061728783473,-2.3052977340568472,-3.3609040533785404,0.6740244781797771,-0.01602258693549219,-1.6458849941639437,-2.071970740154418,-1.9093168175382225,1.0817685148994571,-0.5245715693618156,2.556062646224316,-1.5860218400218193,1.1884157609961672,-2.684290755115569,1
1.121563286590691,-4.038902184900778,1.5311354695985675,4.46470710236816,-1.632783457739598,-1.431692881820696,2.190798247714043,2.3847720592744426,-4.967228840298432,-1.3664765259913318,1.038905831443313,0.1691143804106856,3.7737805278571424,-1.7940048356457576,0.10891741548626599,0.6668696910402425,-0.1610231245910847,0.6149831687377766,-0.3736754325407807,-3.860399164444274,0
-3.2673475566996832,4.408798039156521,3.90936292013848,-9.265292427663274,1.933634105034208,-2.901344681978734,-3.1714673738636345,-0.20867788257651432,-9.77839674456292,2.213667507968687,2.3876296925423954,0.6465091668715528,2.779395549688622,0.3610049695761647,1.7662694610195575,1.3201114436585346,-0.637033534707031,1.4573678265587828,-4.534942322560699,-4.483815627741201,1
1.9699753771501256,3.644854204648222,-4.803718284563614,0.8222863230483037,-0.24498660313852139,-3.269861387843361,-3.146498807580969,2.652604312812253,-7.494741475908985,-4.719461346423117,-1.8451813048669725,1.2324700368133277,2.027248926711753,-1.736137839011834,1.2157551563677738,-1.990127093784102,-4.566627370369081,1.5823818037071637,0.23713199156683806,-2.9395636092338813,1
-1.7228499412281812,-1.3223436775583892,-0.5196088529001127,-5.768069641003655,3.5214261763071666,0.6165571871390585,-1.0260487225880104,-2.40832008955303,-4.249795143171786,2.0845866847332357,2.7787967438105827,0.14147616168699062,1.0595364795924433,-0.22592890870226268,-0.02884275734290065,-2.4676177151490974,3.2691934643645837,2.76952486349993,-2.7648279122035024,-8.436868558999786,0
-7.4965960581492395,0.22587611715854727,6.341850840856119,-0.4560444092520371,0.4199397208024285,-2.4420381834299416,0.8239969603421164,-0.3659837292499617,1.2247829771827456,-5.484767181925495,1.751549431175349,-0.25765210029820573,-0.7080899106380649,2.373141421953633,-3.024912285652776,3.926091479196854,1.5234490274024277,-0.7734634975133639,-0.513552288653448,6.463170652321629,0
-1.324129087739638,2.1146162452966273,-0.39678882838916824,1.1541631780558284,-0.7499988842775789,3.072680433959862,-0.8561353070774967,-1.7354049526513697,-1.3715773148142405,-3.0645009729320964,2.6218918754721523,2.7786687384073954,2.194854564669014,-0.022968267322291958,1.6254184527849627,2.6170346684337855,-7.163709932460055,0.7658417919881346,-0.9523872379566674,0.24388845512059706,1
0.6064498426160602,0.5241508478924031,1.5721587527497112,-1.3074736702302694,0.9203924890355024,3.1423035115205833,-4.596887679890212,-2.841292231661698,-1.8656665040720108,1.8299263559303516,1.3373437963564345,-2.4621971451802653,0.06314221868141301,-0.14463036319460387,1.948254183831553,-0.03937939529447132,2.2030667379421187,0.45705063871486606,0.35750098333662383,-2.3511786804319215,0
-2.536173257632822,1.1667746083222124,0.9140780917858264,6.797246316479519,2.936850015527357,-3.4882204535395545,5.414721330133252,0.9390572401527957,1.9871074545006482,-5.129443507448274,0.5365154720604699,-0.9472958398050944,-0.3345007010076455,1.2319116532952863,-1.6582609530196089,0.27004037933399183,-5.59628305018903,-1.9723636844750307,1.6004428165440352,3.7489206882928996,0
1.5599748199960217,1.3043041603747425,2.930389659535696,-0.19772223958740445,-0.6350222699265813,-3.501985060483897,0.13959839107899752,-2.3571953555358784,-3.4292898455946292,-3.810917606338367,2.2187730922259363,0.8954713189467389,0.9551657751083635,-2.354098699149664,-0.7428695600673636,3.183799013488592,-7.942135046225872,1.9083001085288724,0.5078072253696329,-3.4498188518385677,1
0.959509909641105,-0.46027886500108206,-1.2715734800797214,0.7277225734505123,-4.4672179786535615,1.4190438680517121,1.0671027853505866,-1.3251121309634675,16.06257842329152,0.09371460032091261,-1.8077085868444374,-2.8589140489429807,-4.767854700479291,2.369605679566126,-3.2442666424780464,-1.414437703764081,0.2915062285409309,-0.4760526255020059,3.9977539566431544,9.253171395401395,1
4.902184391799203,-1.1288526291378274,-7.172137423165593,10.867252704465459,-0.9739642689035668,0.6000436885697498,5.021514652448444,5.133542896514824,2.590447446548039,-1.7912708025837087,-1.3192867755888968,-3.4033648048476532,5.779907766903416,0.15754789370594557,-1.4281732116678123,-2.1033949628027813,-4.915724535114751,2.213708446934676,-0.1025277743142321,4.931191137964358,1
0.22804373636050168,0.37885853799143987,-3.0331126076109625,0.44722629379655005,-4.552161072003037,0.33994561712879556,-0.36409752682046004,-3.1319580115596843,2.1801480711438046,-0.6183250038230053,0.5543558023611183,-1.7437000748890852,2.9711356683645462,-2.5905191068148397,0.3587886354752221,-3.3569180711420166,-3.0194281869248614,1.6833548857951386,3.9198731405008314,-4.838136691573049,1
-0.4846166133108394,3.257637602463535,-1.2495608161536602,-5.579916737193702,0.2809054571835269,1.1673230469321818,-3.7652258629095807,0.98174663996346,-1.1018285056939974,2.066196540721895,1.9894370211428727,-0.7604025693376775,1.4285045733489874,0.8798353535531946,-0.33798286570499103,-1.3436974895863747,0.5875741308252923,3.7446833950870713,-2.822562455235329,-0.021456105693486587,0
-0.40832717614716696,4.526427949541,-0.49376672360650553,-4.842274814580505,-2.047374381461183,-4.535201286550674,-1.4580491284739385,-2.4848559239449446,-6.176630325740606,-0.34912326043524633,-1.444846013997745,1.2885531240389636,1.6056921448312478,-3.228718607538322,2.0785089353745083,0.3169098896438659,-4.579222376337,0.6622415361313314,1.1932095016668436,-4.585945224167228,1
-2.1062964824638724,-2.809550974823571,2.5823030180445854,-0.7362417206438101,3.4129211163318893,4.85479160874709,-3.839969745630941,-3.0031421501656426,-4.865276721069136,4.230223519859722,2.071109201925199,-1.821418050295049,0.8167782011329956,-1.9310340046796701,1.4071992737307077,0.660527943006523,10.751923934192199,1.8181827264254333,-0.24486325094474415,-4.204386879804535,0
-4.483680882172607,1.0089830952322687,2.961537216787821,1.488633016991761,-4.612517736016858,-4.945778584869151,0.7016197894033215,-3.0408833593563003,7.159587214399527,-4.069472424584905,-0.5053085069969223,-5.169283134312345,-5.001817446066403,0.8006623993666508,0.2664065034835137,-1.188384096206957,-1.3265170681230438,2.547929549961585,3.5839127522989744,8.038833147250132,0
4.181792969439427,2.084893462102566,-1.1555397576077608,3.269478388400992,2.3004933054561922,0.7597706141425973,-2.058843964910806,1.5796189595456127,-6.748499854050451,2.7631241715492685,0.862853131973869,-0.37034594109027164,4.438950260861343,-1.7900514352747328,3.3988241275323516,-1.615897060943957,-3.8977499318541957,-0.4118606396904212,3.4935873384326714,-8.057325202916948,1
1.779734204707081,1.4196111381438816,6.3444028767561775,-10.49634418833334,2.145136459921119,-2.694284483902877,-5.007795495948777,-3.104034779321286,-2.094084365821967,-1.0372092198047094,3.822507047924396,0.9596225272358676,2.6841308085766453,4.725653340823144,-0.2908706332266444,2.2023513906415655,-8.760550582080574,-0.0459688034034591,3.5413178218581214,-10.827593928544331,1
1.4516127715594322,-0.10320944242158725,-0.0018342605703106306,-2.64207631504914,-2.3498335149138647,0.19822277980032177,-3.4127591979967393,-3.312204782573275,-0.7842918212626746,-2.0748797970432884,0.46942824529701843,-0.013574774975884885,0.779098269883934,-0.5170492422908111,0.8136905086210382,-0.7030099194418286,-3.1719131855884974,-0.04154219005934645,2.3054076655193416,-5.874519240802333,1
-2.737163349096209,-0.25548713589740535,-0.0016430045098784572,-2.6494138438147092,0.6899450884395057,-5.742947031839706,0.5258949232067418,-3.283826615372759,-2.182328427031749,-7.4115471547774705,0.9883216110032184,1.3113865809143714,-1.0935162347481229,-0.9996164668563536,-2.2362152985279176,-1.0927426344576,-4.062472493892671,2.1296195530665467,1.6041386192819918,-5.993812794164076,0
2.3173356322311136,1.4872639982693074,-7.396199198032176,12.572710128107603,0.9193223289776215,3.0272333527354984,2.579607003401886,-0.2983636405434783,4.751171232733301,-5.819460031111229,-1.1776063539157744,-1.6349733115530631,-1.1895774117173787,-1.4702962277333147,-0.053749749152830706,-1.8902226943457254,-6.094627656439118,0.032659242402322874,1.584828420291103,6.327148314775912,0
-2.0806027908123346,-2.4542239370372894,-4.1798325464388135,2.073421614490601,-1.1901215375929206,1.490499449113888,2.158758689928176,-2.365288978706782,0.5000553652810171,-2.279915092323603,-0.8738814780314961,-1.7421089590223695,0.872126981842943,1.2014699931709982,2.101669022309802,-2.308996897891047,-0.2760969755672791,1.0781221330569857,-2.606677519219648,1.1740526976048964,1
1.0427442924171433,-1.712261943756201,-1.726568439319944,-0.8444444600520323,-4.069407914515404,-4.257688407305972,1.62367702303635,2.897688995673925,-1.6080012062895417,-4.802122983091434,1.7556036864938953,3.891443756004037,3.622672817938393,-1.108660386501584,-2.1950791200461808,0.48415403518670685,-6.898039720504874,5.7123600287355005,0.6613233505156612,-3.7717557332490177,1
-2.112940702283001,1.2131302581272072,-5.799534074195224,4.909332532768212,-2.4019118303143645,0.983915731108959,3.3457339710373812,-0.18612802318754618,1.1891775774833282,-3.5768585412008775,-1.5946997223338797,0.5219566733568064,3.2749274815665586,-1.5081879564391776,-0.20300238139715798,-1.1886553656275827,-3.143139029918325,-0.4756694009192084,-0.032500511545289656,3.094550150911748,1
-4.253719320870824,3.0550767117830957,-2.9015021129532905,-0.6393667197531667,0.774607394606081,5.288608238104382,-5.15707987780101,3.261487847422184,0.9097375603352347,-1.3141990142445183,2.316335475418531,-1.1511113367451957,-0.17517631331565697,3.893869237666796,1.0020191001469276,-4.735021310636594,3.060674533475603,0.04132012125509621,-3.608043017033199,3.510248472804005,1
2.0040458076981116,1.4227907011309444,-1.780609503117768,2.6632208997860416,-3.407847623158702,-0.348586264541213,-1.0786969753427653,1.4964328061659713,4.650341025429836,-4.137395652908537,-0.39289172778692016,-1.4270819752297046,0.4436636245967418,1.24205389158834,-1.479932652377228,-0.7600106302758305,-5.2006825195949675,0.2590837175889431,1.7781911628515883,3.9232835467168288,0
2.8324091696658775,0.4081504667200986,-1.6411253008152726,0.49454872888993184,-0.01884204309066828,-3.2931929484557214,-3.2765821838649263,6.018577101444382,-1.1178210720002406,0.1450284786171897,-0.8152218949227679,-0.005998955500642333,-0.1449491879861513,1.2460077174528599,0.6001464665784545,-1.815290184816491,0.22000924070064035,5.576228918071599,4.033503414158508,0.5597205908407037,1
-4.588881966061251,-0.42028317259995585,8.630032666843332,-5.632722737376492,2.3947976939547804,-5.971586239686762,2.7054307459905402,-0.043487361455496254,-1.3829421771795956,-0.9705035203876203,4.011303951675104,-0.19971777769016896,1.1090819790689532,2.4657081845168864,-3.367937614825808,-0.335047086305166,-1.4373911917937485,-3.6573425119209064,0.3910493626655015,-7.464869158007808,0
0.7547620182772139,-0.12971238510346883,-2.2644616369421926,0.3910910501348077,-1.2905867148728514,-0.49369216438639696,4.1040786875339,0.3445872226579665,3.43874802938697,1.7026793494768115,-0.7609720159799722,-0.6483522537206159,0.6975341724357872,0.21469536303770087,-0.6684030957099467,0.7211039225302935,-1.9184831130531683,2.3089010712484352,-2.3870450081857553,5.004845640873107,0
0.518907710184356,3.423319711869542,-4.514257617771775,-1.4298907059338863,1.7244025799836067,1.537353655637197,-0.1393375077093304,2.593126738819202,4.074644053938605,4.830624585068463,1.4442146512998417,-0.9620157274703958,0.23460333553871737,1.8691242233301113,0.9846248538909455,-5.299978001461243,-1.607510445262148,2.9443143391703743,0.9463358449655022,-0.21737106878621848,0
0.5226646166768406,-1.4470456905422926,1.436967247296449,-0.33385875590243774,1.3201338999905747,0.8996324377739641,-2.0592917523488463,1.2777355584077221,-7.68193796143436,-2.4886546666058913,5.737085761041019,-0.4483989118608692,2.7700630332996465,0.5935472742533532,1.0707776818680563,-2.3806057666267577,-3.465432298534337,1.9330385287432459,-5.803340368676712,-8.512832006414008,0
2.8820801979416752,0.5409107534464459,0.8968999980653061,1.1543483697239856,-2.5969680728910705,-1.4256783662104773,0.03279968253294885,2.948642002394928,-1.4430185476036137,0.42522918039329705,0.3214737781502195,2.69327721660589,0.5827551079725373,-1.962141415253598,0.24282076238409034,2.411963416152034,-3.549525108699884,1.9618712931206144,0.7228180120721186,0.6005132223089485,1
1.7649577295824537,0.6232288898007612,3.0169248132724715,6.208063455572461,-0.45604371990159587,5.183018079273269,-4.594706305624783,-2.6370362909521594,-0.5795373368549778,2.7997207743885064,-0.09856829817106583,-5.447626384932396,-1.4778249142240418,-3.803168085422784,1.6544250530368152,2.3864677965066163,6.962974148952034,-0.38672741595435633,1.1199712842475815,5.203381521386769,0
-1.95647073849198,-0.16363095434865293,2.0242090980973235,-2.7511506464541773,0.28149595080168355,-7.760308753453116,3.5326908919833953,-5.877660058666735,1.2712113733556132,-6.614031792701377,-1.432432557298593,0.2705305247043457,-3.380269952750094,-0.3844899597600753,-2.0712189729006942,0.45689841471728143,-6.031826141042797,-1.8999421309608016,2.738733473440119,-3.638017208929811,0
1.7194567088079755,-0.5845924021170141,-0.818691421890411,-1.8588208952745406,-1.6298186103026262,-4.009381557737647,1.2000471387765326,-2.101316043332675,0.26112138868919654,-3.030835211662913,-0.09110887069569529,-1.4403198947979605,1.5532861995849,0.857126057915301,-0.3483012468796036,-0.25122748443631815,-6.551816701549436,2.704365828875866,0.768834536000196,-2.5010580202206203,1
-1.9221229601999101,0.85039917608391,2.7380432818596088,-4.480262775126069,-1.2084685522054794,-0.9222420004321085,-1.6971676565033633,-2.7090419518605553,-6.2616586842368305,-0.21724171025999872,1.4613426632052375,0.7679239600538279,0.782137388038856,-0.033556877607161306,3.5742429255222836,0.8593755932238911,-2.823770210845301,-0.20448502879023578,-3.0338372600065924,-4.381514649130629,1
6.992548755694608,-3.9278678673695495,-1.1389288758215008,10.847541300893539,1.7699449457486303,4.165727407781969,1.718613909487599,7.208953425770238,3.6823343982994037,0.6517070620351917,-0.7960700083688125,-1.8375204937942153,2.205610441919689,-0.7911490316598985,-5.704715309226704,2.4351945059775977,5.465616079753584,-1.0095437689648565,-0.4658939463081342,7.00566351560289,1
